DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,TLKE ° C,PRECIPcum,PRECIP,FT ° C,FM gm,PEAK,PDIR,VOLT volt,DWP
11-21-2011 23:00,10,100,1.8,4,63,OK,0,,158.12,0.08,9.4,25,4,64,13,10
11-22-2011 0:00,10,100,1.8,4.5,65,OK,0,,158.14,0.02,9.4,25,4,62,13,10
11-22-2011 1:00,10,100,2.2,5.4,64,OK,0,,158.14,0,9.4,25,5,62,13,10
11-22-2011 2:00,10,100,2.2,4.9,65,OK,0,,158.14,0,9.4,25,5,67,13,10
11-22-2011 3:00,10,100,1.8,3.6,74,OK,0,,158.14,0,10,25,4,64,13,10
11-22-2011 4:00,10,100,0.9,3.6,67,OK,0,,158.19,0.05,10,25,4,82,13,10
11-22-2011 5:00,10,100,2.2,4.5,64,OK,0,,158.34,0.15,10,25,4,65,13,10
11-22-2011 6:00,9.4,100,2.2,4.5,61,OK,0,,158.34,0,8.9,25,4,64,13,9.44
11-22-2011 7:00,9.4,100,2.2,4,62,OK,0,,158.34,0,9.4,25,4,66,13,9.44
11-22-2011 8:00,9.4,100,2.7,4,60,OK,11,,158.34,0,9.4,25,4,61,13,9.44
11-22-2011 9:00,10,100,2.7,4.5,60,OK,50,,158.34,0,10,25,4,59,13,10
11-22-2011 10:00,10.6,100,1.8,3.6,60,OK,63,,158.39,0.05,11.1,25,4,62,13.1,10.56
11-22-2011 11:00,10,100,2.2,2.7,59,OK,68,,158.45,0.06,10.6,25,3,55,13.1,10
11-22-2011 12:00,10,100,2.2,3.6,59,OK,42,,158.8,0.35,10.6,25,4,57,13.1,10
11-22-2011 13:00,9.4,100,2.7,4.5,58,OK,35,,159.21,0.41,9.4,25,4,63,13,9.44
11-22-2011 14:00,8.9,100,2.7,3.6,58,OK,48,,159.51,0.3,9.4,25,4,58,13,8.89
11-22-2011 15:00,9.4,100,3.6,6.7,62,OK,36,,159.72,0.21,10,25,7,62,13,9.44
11-22-2011 16:00,10,100,3.6,7.2,61,OK,41,,159.77,0.05,10,25,7,64,13,10
11-22-2011 17:00,10.6,100,4,7.2,61,OK,16,,159.77,0,10,25,7,61,13,10.56
11-22-2011 18:00,10.6,100,4,8.5,61,OK,0,,159.77,0,10.6,25,8,61,13,10.56
11-22-2011 19:00,11.1,100,4,7.2,61,OK,0,,159.77,0,10.6,25,7,61,13,11.11
11-22-2011 20:00,11.1,100,4,8,61,OK,0,,159.84,0.07,10.6,25,8,64,13,11.11
11-22-2011 21:00,11.1,100,4.5,8.9,62,OK,0,,159.97,0.13,10.6,25,9,64,13,11.11
11-22-2011 22:00,11.7,99,4,7.6,62,OK,0,,160.22,0.25,11.1,25,8,62,13,11.5
11-22-2011 23:00,11.7,100,4,8.5,66,OK,0,,160.43,0.21,11.1,25,8,62,13,11.67
11-23-2011 0:00,10.6,100,3.6,8,95,OK,0,,161.49,1.06,10,25,8,133,13,10.56
11-23-2011 1:00,10,100,4,11.6,80,OK,0,,161.67,0.18,10,25,12,81,13,10
11-23-2011 2:00,10.6,98,4,9.8,87,OK,0,,161.7,0.03,10,25,10,87,13,10.28
11-23-2011 3:00,10,97,4.9,11.6,95,OK,0,,161.72,0.02,9.4,25,12,81,13,9.56
11-23-2011 4:00,10,96,4.5,9.8,95,OK,0,,161.72,0,9.4,25,10,78,13,9.39
11-23-2011 5:00,10,94,4.9,11.2,88,OK,0,,161.72,0,9.4,25,11,77,13,9.06
11-23-2011 6:00,9.4,99,4,10.7,105,OK,0,,161.87,0.15,8.9,25,11,76,13,9.28
11-23-2011 7:00,6.7,100,4.5,9.4,101,OK,0,,161.93,0.06,6.7,25,9,89,13,6.67
11-23-2011 8:00,3.3,100,4.9,11.6,109,OK,5,,162.05,0.12,3.9,25,12,107,13,3.33
11-23-2011 9:00,1.7,100,4.5,11.2,119,OK,30,,162.13,0.08,2.2,25,11,82,13,1.67
11-23-2011 10:00,-0.6,100,3.6,8.9,110,OK,60,,162.15,0.02,0,25,9,106,13.1,-0.56
11-23-2011 11:00,-0.6,100,3.1,6.7,114,OK,48,,162.15,0,0,25,7,91,13.1,-0.56
11-23-2011 12:00,-0.6,99,3.1,8.5,121,OK,50,,162.15,0,0.6,25,8,112,13.1,-0.67
11-23-2011 13:00,-0.6,99,3.1,6.3,129,OK,61,,162.15,0,0.6,25,6,113,13.2,-0.67
11-23-2011 14:00,0,100,3.1,7.6,134,OK,31,,162.2,0.05,0,25,8,6,13.1,0
11-23-2011 15:00,0,100,4,6.7,117,OK,20,,162.2,0,0.6,25,7,114,13.1,0
11-23-2011 16:00,0,100,3.6,7.2,121,OK,39,,162.26,0.06,0.6,25,7,30,13.1,0
11-23-2011 17:00,0,100,3.1,6.7,122,OK,24,,162.28,0.02,0,26,7,121,13,0
11-23-2011 18:00,0,100,2.7,5.8,80,OK,1,,162.28,0,0,26,6,141,13,0
11-23-2011 19:00,0,100,3.1,5.8,125,OK,0,,162.28,0,0,25,6,117,13,0
11-23-2011 20:00,0,100,3.6,8,134,OK,0,,162.28,0,-0.6,25,8,94,12.9,0
11-23-2011 21:00,0,100,2.2,6.7,123,OK,0,,162.28,0,0,25,7,105,12.9,0
11-23-2011 22:00,-0.6,100,3.1,6.3,134,OK,0,,162.28,0,-0.6,25,6,5,12.9,-0.56
11-23-2011 23:00,-1.1,100,3.1,5.8,133,OK,0,,162.28,0,-0.6,25,6,144,12.9,-1.11
11-24-2011 0:00,-1.1,100,3.1,5.4,136,OK,0,,162.28,0,-1.7,25,5,116,12.9,-1.11
11-24-2011 1:00,-1.7,100,2.7,6.3,139,OK,0,,162.28,0,-1.7,25,6,124,12.9,-1.67
11-24-2011 2:00,-1.7,100,2.2,4,130,OK,0,,162.28,0,-2.2,25,4,107,12.9,-1.67
11-24-2011 3:00,-2.2,100,2.2,4,123,OK,0,,162.28,0,-2.8,24,4,106,12.9,-2.22
11-24-2011 4:00,-2.2,99,2.2,4.9,124,OK,0,,162.28,0,-2.8,24,5,146,12.9,-2.33
11-24-2011 5:00,-2.8,99,2.7,4,122,OK,0,,162.28,0,-3.3,23,4,111,12.9,-2.89
11-24-2011 6:00,-2.2,96,3.1,5.4,128,OK,0,,162.28,0,-3.3,23,5,110,12.9,-2.78
11-24-2011 7:00,-2.2,92,3.1,5.8,123,OK,0,,162.28,0,-3.3,23,6,113,12.9,-3.33
11-24-2011 8:00,-1.7,94,3.1,4.9,97,OK,21,,162.28,0,-2.2,24,5,77,13,-2.5
11-24-2011 9:00,0,91,2.7,5.4,114,OK,108,,162.28,0,-0.6,25,5,76,13.7,-1.28
11-24-2011 10:00,1.1,83,4,7.2,117,OK,378,,162.38,0.1,5,23,7,109,15.1,-1.44
11-24-2011 11:00,3.3,71,3.6,6.7,116,OK,578,,162.51,0.13,9.4,22,7,100,14.4,-1.44
11-24-2011 12:00,4.4,73,3.1,7.2,115,OK,621,,162.51,0,12.2,21,7,89,14.4,0.06
11-24-2011 13:00,6.1,69,2.7,5.4,126,OK,638,,162.51,0,14.4,20,5,98,14.7,0.83
11-24-2011 14:00,6.7,67,2.7,5.4,118,OK,589,,162.51,0,14.4,18,5,87,14.9,1
11-24-2011 15:00,6.1,65,2.7,5.4,117,OK,414,,162.51,0,8.3,18,5,98,14.6,0.06
11-24-2011 16:00,5,69,2.7,6.3,111,OK,96,,162.51,0,3.9,19,6,118,14.1,-0.22
11-24-2011 17:00,3.3,78,2.2,4.5,111,OK,18,,162.51,0,1.1,19,4,99,13.8,-0.11
11-24-2011 18:00,2.2,80,3.1,6.3,107,OK,1,,162.51,0,0.6,20,6,97,13.6,-0.89
11-24-2011 19:00,2.8,76,3.6,6.7,106,OK,0,,162.51,0,0.6,20,7,93,13.4,-1
11-24-2011 20:00,2.2,76,4,7.2,87,OK,0,,162.51,0,0.6,20,7,78,13.4,-1.56
11-24-2011 21:00,2.2,75,3.1,6.3,90,OK,0,,162.51,0,0,20,6,81,13.3,-1.72
11-24-2011 22:00,2.2,74,2.7,6.3,95,OK,0,,162.51,0,0,19,6,82,13.3,-1.94
11-24-2011 23:00,2.2,76,2.7,5.4,109,OK,0,,162.51,0,0,19,5,103,13.3,-1.56
11-25-2011 0:00,2.2,73,3.6,6.3,111,OK,0,,162.51,0,0,19,6,103,13.2,-2.11
11-25-2011 1:00,2.2,71,3.6,7.2,108,OK,0,,162.51,0,0,18,7,102,13.2,-2.5
11-25-2011 2:00,2.2,70,3.6,6.3,103,OK,0,,162.51,0,-0.6,18,6,93,13.2,-2.67
11-25-2011 3:00,2.2,66,2.7,6.3,103,OK,0,,162.51,0,-0.6,17,6,87,13.2,-3.44
11-25-2011 4:00,2.2,61,3.1,7.2,102,OK,0,,162.51,0,0,17,7,88,13.2,-4.5
11-25-2011 5:00,2.2,55,2.7,5.4,97,OK,0,,162.51,0,-1.1,16,5,88,13.2,-5.89
11-25-2011 6:00,2.2,52,3.6,6.3,96,OK,0,,162.51,0,0,15,6,83,13.2,-6.61
11-25-2011 7:00,2.8,58,3.6,6.7,96,OK,0,,162.51,0,0,15,7,87,13.2,-4.67
11-25-2011 8:00,3.9,44,3.6,5.8,102,OK,16,,162.51,0,1.7,15,6,103,13.3,-7.22
11-25-2011 9:00,6.7,30,3.1,7.2,97,OK,82,,162.51,0,5,13,7,100,13.9,-9.67
11-25-2011 10:00,8.3,32,2.7,7.6,113,OK,343,,162.51,0,15,14,8,114,14.5,-7.39
11-25-2011 11:00,10,26,3.1,8,103,OK,556,,162.51,0,18.3,12,8,88,14.9,-8.61
11-25-2011 12:00,10.6,27,3.6,7.2,109,OK,641,,162.51,0,18.3,10,7,98,14.4,-7.67
11-25-2011 13:00,10.6,29,3.6,7.6,110,OK,658,,162.51,0,18.9,10,8,99,14.2,-6.72
11-25-2011 14:00,11.7,26,2.7,7.6,116,OK,598,,162.51,0,20.6,9,8,82,14.8,-7.22
11-25-2011 15:00,11.1,21,3.1,7.6,111,OK,423,,162.51,0,12.2,8,8,114,14.5,-10.39
11-25-2011 16:00,10,21,2.7,6.3,103,OK,104,,162.51,0,8.3,8,6,89,14.2,-11.33
11-25-2011 17:00,8.3,25,1.8,4.9,97,OK,17,,162.51,0,4.4,8,5,94,13.8,-10.56
11-25-2011 18:00,7.2,27,2.2,4,92,OK,0,,162.51,0,3.3,7,4,93,13.6,-10.5
11-25-2011 19:00,7.2,28,3.1,5.4,91,OK,0,,162.51,0,3.9,8,5,88,13.5,-10.06
11-25-2011 20:00,7.8,23,2.7,6.3,85,OK,0,,162.51,0,4.4,8,6,72,13.4,-12.06
11-25-2011 21:00,8.3,22,3.1,8.5,94,OK,0,,162.51,0,5,8,8,86,13.3,-12.11
11-25-2011 22:00,8.3,24,3.6,7.6,96,OK,0,,162.51,0,5.6,8,8,106,13.2,-11.06
11-25-2011 23:00,8.9,24,3.1,8,98,OK,0,,162.51,0,6.1,7,8,103,13.2,-10.56
11-26-2011 0:00,8.9,20,3.1,7.6,94,OK,0,,162.51,0,6.1,7,8,97,13.2,-12.83
11-26-2011 1:00,9.4,16,3.6,7.6,95,OK,0,,162.51,0,6.7,7,8,101,13.2,-15.11
11-26-2011 2:00,8.9,17,3.6,7.6,108,OK,0,,162.51,0,6.7,7,8,96,13.2,-14.83
11-26-2011 3:00,8.9,18,3.1,6.7,111,OK,0,,162.51,0,6.1,7,7,101,13.2,-14.17
11-26-2011 4:00,8.9,21,2.7,6.3,108,OK,0,,162.51,0,6.1,7,6,97,13.2,-12.22
11-26-2011 5:00,8.9,19,2.2,5.8,108,OK,0,,162.51,0,6.1,7,6,98,13.2,-13.5
11-26-2011 6:00,8.3,21,2.2,4.9,122,OK,0,,162.51,0,4.4,7,5,103,13.1,-12.72
11-26-2011 7:00,7.8,27,3.1,6.3,132,OK,0,,162.51,0,5.6,7,6,105,13.1,-10.06
11-26-2011 8:00,7.8,34,3.1,6.7,127,OK,27,,162.51,0,6.7,7,7,118,13.2,-7.11
11-26-2011 9:00,8.9,43,3.1,6.3,127,OK,133,,162.51,0,9.4,7,6,103,13.8,-3
11-26-2011 10:00,8.9,58,3.1,7.2,114,OK,224,,162.51,0,11.1,8,7,105,14.3,1.06
11-26-2011 11:00,9.4,65,3.6,7.6,108,OK,278,,162.51,0,12.2,8,8,119,14.4,3.22
11-26-2011 12:00,10,66,3.6,7.6,117,OK,299,,162.51,0,12.8,8,8,120,14.5,3.94
11-26-2011 13:00,10.6,65,3.6,8,104,OK,319,,162.51,0,13.3,8,8,94,14.5,4.28
11-26-2011 14:00,10.6,64,2.7,7.2,103,OK,279,,162.51,0,12.8,9,7,94,14.4,4.06
11-26-2011 15:00,10.6,65,2.2,5.8,104,OK,168,,162.51,0,11.7,9,6,99,14.2,4.28
11-26-2011 16:00,10,66,1.8,3.6,73,OK,95,,162.51,0,9.4,9,4,105,14,3.94
11-26-2011 17:00,8.9,67,2.2,3.1,71,OK,37,,162.51,0,6.7,9,3,71,13.8,3.11
11-26-2011 18:00,7.8,71,1.8,3.1,68,OK,0,,162.51,0,5.6,10,3,72,13.6,2.83
11-26-2011 19:00,7.8,69,2.2,3.1,69,OK,0,,162.51,0,5,10,3,68,13.5,2.44
11-26-2011 20:00,8.3,56,3.1,4.9,72,OK,0,,162.51,0,5,11,5,71,13.4,0.06
11-26-2011 21:00,8.3,47,3.6,5.8,74,OK,0,,162.51,0,6.1,11,6,69,13.3,-2.33
11-26-2011 22:00,8.3,47,3.1,5.4,75,OK,0,,162.51,0,5.6,11,5,75,13.2,-2.33
11-26-2011 23:00,7.8,45,3.6,6.3,76,OK,0,,162.51,0,5,11,6,75,13.2,-3.39
11-27-2011 0:00,7.8,50,4,6.7,78,OK,0,,162.51,0,6.1,11,7,73,13.2,-2
11-27-2011 1:00,7.2,65,2.7,6.3,84,OK,0,,162.51,0,5,11,6,78,13.2,1.11
11-27-2011 2:00,6.7,73,3.1,5.8,79,OK,0,,162.51,0,3.9,11,6,73,13.1,2.17
11-27-2011 3:00,6.1,78,2.7,6.7,81,OK,0,,162.51,0,3.9,12,7,85,13.1,2.56
11-27-2011 4:00,6.1,82,2.2,6.3,81,OK,0,,162.51,0,4.4,12,6,78,13.1,3.28
11-27-2011 5:00,6.7,83,2.7,5.8,78,OK,0,,162.51,0,4.4,13,6,80,13.1,4
11-27-2011 6:00,6.7,85,4,7.6,74,OK,0,,162.51,0,5.6,14,8,75,13.1,4.33
11-27-2011 7:00,6.7,84,4.5,7.6,75,OK,0,,162.51,0,5.6,15,8,71,13.1,4.17
11-27-2011 8:00,8.3,80,4.5,8.5,75,OK,25,,162.51,0,7.2,15,8,76,13.2,5.11
11-27-2011 9:00,9.4,73,3.6,7.2,73,OK,122,,162.51,0,9.4,16,7,73,13.6,4.83
11-27-2011 10:00,10.6,69,3.6,6.7,71,OK,216,,162.51,0,12.2,15,7,71,14.2,5.11
11-27-2011 11:00,10.6,66,4,6.7,74,OK,175,,162.51,0,11.1,13,7,70,14.1,4.44
11-27-2011 12:00,13.9,56,3.1,7.2,72,OK,396,,162.51,0,17.8,12,7,76,14.7,5.28
11-27-2011 13:00,16.1,48,3.6,7.6,73,OK,519,,162.51,0,21.7,11,8,71,14.1,5.11
11-27-2011 14:00,15,50,3.6,9.8,76,OK,418,,162.51,0,18.9,10,10,76,14.6,4.67
11-27-2011 15:00,14.4,51,3.1,7.2,76,OK,243,,162.51,0,16.1,10,7,78,14.3,4.44
11-27-2011 16:00,13.9,55,3.1,7.6,75,OK,107,,162.51,0,13.3,10,8,75,14.1,5
11-27-2011 17:00,11.7,67,4,6.7,74,OK,33,,162.51,0,10,10,7,78,13.8,5.72
11-27-2011 18:00,10.6,69,4,8.5,73,OK,0,,162.51,0,8.9,10,8,72,13.6,5.11
11-27-2011 19:00,10,73,4,8.5,73,OK,0,,162.51,0,8.3,11,8,73,13.4,5.39
11-27-2011 20:00,10,73,4.9,9.4,73,OK,0,,162.51,0,8.9,12,9,77,13.3,5.39
11-27-2011 21:00,10,74,4.9,8,73,OK,0,,162.51,0,8.3,12,8,71,13.3,5.56
11-27-2011 22:00,10,74,5.4,9.4,75,OK,0,,162.51,0,8.3,13,9,74,13.2,5.56
11-27-2011 23:00,10.6,70,5.4,12.1,75,OK,0,,162.51,0,8.9,14,12,75,13.2,5.33
11-28-2011 0:00,11.1,66,4.5,12.1,76,OK,0,,162.51,0,10,13,12,73,13.2,5
11-28-2011 1:00,11.1,72,4.5,8.9,74,OK,0,,162.51,0,9.4,14,9,76,13.2,6.28
11-28-2011 2:00,10.6,75,3.6,7.2,74,OK,0,,162.51,0,8.9,14,7,69,13.1,6.33
11-28-2011 3:00,10.6,78,3.6,8,74,OK,0,,162.51,0,9.4,14,8,74,13.1,6.89
11-28-2011 4:00,10.6,78,3.6,8.9,74,OK,0,,162.51,0,9.4,16,9,73,13.1,6.89
11-28-2011 5:00,10.6,80,3.6,7.2,74,OK,0,,162.51,0,10,15,7,80,13.1,7.22
11-28-2011 6:00,10.6,84,3.6,6.7,73,OK,0,,162.51,0,10.6,16,7,68,13.1,7.94
11-28-2011 7:00,10,87,1.3,4,71,OK,0,,162.51,0,10,16,4,74,13.1,7.94
11-28-2011 8:00,10,87,2.2,4.9,74,OK,6,,162.51,0,10,17,5,78,13.1,7.94
11-28-2011 9:00,11.1,82,2.7,5.4,71,OK,44,,162.51,0,11.1,17,5,81,13.2,8.17
11-28-2011 10:00,11.1,84,2.7,4.9,68,OK,112,,162.51,0,12.2,16,5,79,13.3,8.5
11-28-2011 11:00,11.7,82,3.6,5.4,72,OK,169,,162.51,0,13.3,15,5,69,13.6,8.72
11-28-2011 12:00,12.2,75,3.6,6.7,72,OK,223,,162.51,0,13.3,15,7,73,13.9,7.94
11-28-2011 13:00,12.2,77,4,6.3,71,OK,336,,162.51,0,13.9,12,6,68,14.3,8.33
11-28-2011 14:00,12.2,74,4,6.7,70,OK,260,,162.51,0,13.9,12,7,70,14.3,7.72
11-28-2011 15:00,11.7,82,3.1,5.8,67,OK,162,,162.51,0,12.2,12,6,67,14.1,8.72
11-28-2011 16:00,11.1,83,3.1,4.9,67,OK,66,,162.51,0,11.7,13,5,67,13.9,8.33
11-28-2011 17:00,10.6,87,3.6,4.9,66,OK,19,,162.51,0,10,15,5,66,13.6,8.5
11-28-2011 18:00,10.6,89,5.4,7.6,68,OK,0,,162.51,0,10.6,16,8,68,13.5,8.83
11-28-2011 19:00,10.6,90,5.4,8.9,67,OK,0,,162.51,0,10.6,17,9,66,13.4,9
11-28-2011 20:00,10.6,88,6.7,10.7,68,OK,0,,162.51,0,10.6,17,11,66,13.3,8.67
11-28-2011 21:00,10.6,92,5.4,9.8,67,OK,0,,162.51,0,10.6,17,10,68,13.2,9.33
11-28-2011 22:00,10.6,96,3.6,8.5,66,OK,0,,162.51,0,10.6,18,8,65,13.2,9.94
11-28-2011 23:00,10.6,99,4.5,7.2,66,OK,0,,162.51,0,10.6,19,7,60,13.2,10.39
11-29-2011 0:00,10.6,99,7.2,9.8,63,OK,0,,162.51,0,10.6,20,10,64,13.1,10.39
11-29-2011 1:00,10.6,99,4.5,10.3,59,OK,0,,162.51,0,10,20,10,61,13.1,10.39
11-29-2011 2:00,10.6,100,4.9,9.4,59,OK,0,,162.51,0,10.6,21,9,58,13.1,10.56
11-29-2011 3:00,10.6,100,5.4,9.4,59,OK,0,,162.53,0.02,10,22,9,61,13.1,10.56
11-29-2011 4:00,10,97,7.6,11.6,59,OK,0,,162.53,0,10,22,12,59,13.1,9.56
11-29-2011 5:00,10.6,98,5.8,9.8,59,OK,0,,162.53,0,10,23,10,61,13.1,10.28
11-29-2011 6:00,10.6,100,5.8,9.4,59,OK,0,,162.56,0.03,10,23,9,60,13.1,10.56
11-29-2011 7:00,10.6,100,4.9,8.9,59,OK,0,,162.76,0.2,10,24,9,60,13.1,10.56
11-29-2011 8:00,10,100,4,7.6,59,Caution,3,,162.86,0.1,10,24,8,59,13.1,10
11-29-2011 9:00,9.4,100,4,6.7,62,Caution,11,,163.22,0.36,9.4,24,7,59,13.1,9.44
11-29-2011 10:00,7.8,99,3.1,6.7,63,Caution,17,,163.55,0.33,7.8,24,7,66,13.1,7.61
11-29-2011 11:00,10,82,3.6,5.8,62,Caution,276,,163.6,0.05,11.7,24,6,66,14.5,7.06
11-29-2011 12:00,8.3,65,3.6,7.6,67,Caution,456,,163.6,0,11.7,24,8,67,14.8,2.17
11-29-2011 13:00,8.9,53,3.1,7.2,68,OK,625,,163.6,0,16.1,19,7,64,14.9,-0.17
11-29-2011 14:00,8.3,68,1.8,5.8,81,OK,496,,163.6,0,15,13,6,76,14.1,2.78
11-29-2011 15:00,5.6,85,2.2,4.5,138,OK,273,,163.6,0,8.3,11,4,98,14.4,3.22
11-29-2011 16:00,3.9,93,1.8,3.6,142,OK,76,,163.6,0,3.9,13,4,132,14.1,2.89
11-29-2011 17:00,2.8,96,1.3,4,117,OK,15,,163.6,0,3.3,15,4,98,13.8,2.22
11-29-2011 18:00,2.2,99,1.3,2.7,122,OK,0,,163.6,0,2.8,16,3,173,13.7,2.06
11-29-2011 19:00,2.2,99,1.3,2.2,40,OK,0,,163.6,0,2.2,17,2,101,13.5,2.06
11-29-2011 20:00,-0.6,99,3.1,4.9,126,OK,0,,163.63,0.03,0,18,5,131,13.4,-0.67
11-29-2011 21:00,-1.7,99,2.2,5.4,121,OK,0,,163.63,0,-1.1,19,5,104,13.3,-1.78
11-29-2011 22:00,-2.2,99,2.2,4.5,114,OK,0,,163.63,0,-1.7,20,4,132,13.2,-2.33
11-29-2011 23:00,-2.2,98,2.7,5.8,107,OK,0,,163.63,0,-2.2,20,6,107,13.2,-2.5
11-30-2011 0:00,-2.8,97,3.1,8.9,100,OK,0,,163.63,0,-2.8,21,9,104,13.1,-3.17
11-30-2011 1:00,-2.8,97,3.1,7.6,108,OK,0,,163.63,0,-2.8,21,8,78,13.1,-3.17
11-30-2011 2:00,-3.3,96,2.2,7.6,99,OK,0,,163.63,0,-3.3,21,8,75,13.1,-3.89
11-30-2011 3:00,-3.3,96,3.1,6.7,103,OK,0,,163.63,0,-3.3,21,7,83,13.1,-3.89
11-30-2011 4:00,-3.3,96,3.1,7.6,96,OK,0,,163.63,0,-3.3,22,8,92,13.1,-3.89
11-30-2011 5:00,-3.3,96,3.6,9.4,104,OK,0,,163.63,0,-3.3,22,9,79,13,-3.89
11-30-2011 6:00,-3.9,96,4,8.5,107,OK,0,,163.63,0,-3.9,22,8,80,13,-4.44
11-30-2011 7:00,-3.9,96,4,7.6,112,OK,0,,163.63,0,-3.9,22,8,102,13,-4.44
11-30-2011 8:00,-3.9,96,3.6,8.9,112,OK,0,,163.63,0,-3.9,22,9,104,13,-4.44
11-30-2011 9:00,-3.9,96,3.6,7.6,116,OK,7,,163.63,0,-3.9,22,8,108,13,-4.44
11-30-2011 10:00,-3.9,95,3.1,7.6,119,OK,25,,163.63,0,-3.3,22,8,117,13,-4.56
11-30-2011 11:00,-3.9,94,3.6,8.9,119,OK,33,,163.63,0,-3.3,22,9,100,13.1,-4.72
11-30-2011 12:00,-3.9,95,2.7,7.6,119,OK,24,,163.63,0,-3.3,22,8,91,13,-4.56
11-30-2011 13:00,-3.9,95,2.2,7.2,118,OK,29,,163.63,0,-3.3,21,7,88,13,-4.56
11-30-2011 14:00,-3.3,95,3.1,6.3,115,OK,34,,163.63,0,-2.8,21,6,63,13,-4
11-30-2011 15:00,-4.4,96,2.7,6.7,122,OK,22,,163.63,0,-3.9,21,7,129,13,-5
11-30-2011 16:00,-4.4,96,2.7,5.4,110,OK,10,,163.63,0,-3.9,21,5,102,13,-5
11-30-2011 17:00,-4.4,96,2.7,6.3,124,OK,5,,163.63,0,-4.4,22,6,99,13,-5
11-30-2011 18:00,-3.9,96,2.7,6.3,134,OK,0,,163.63,0,-4.4,22,6,46,13,-4.44
11-30-2011 19:00,-4.4,96,3.6,7.2,139,OK,0,,163.63,0,-4.4,22,7,142,13,-5
11-30-2011 20:00,-5,95,3.6,7.2,139,OK,0,,163.63,0,-5,21,7,128,13,-5.67
11-30-2011 21:00,-5,94,3.1,5.4,138,OK,0,,163.63,0,-5.6,22,5,130,13,-5.83
11-30-2011 22:00,-5,95,2.7,4.9,137,OK,0,,163.63,0,-5.6,22,5,160,13,-5.67
11-30-2011 23:00,-5,95,2.2,4.5,124,OK,0,,163.63,0,-5,22,4,129,13,-5.67
12-1-2011 0:00,-5,95,2.7,5.4,130,OK,0,,163.63,0,-5,22,5,114,13,-5.67
12-1-2011 1:00,-5,95,2.7,5.4,131,OK,0,,163.63,0,-5,22,5,97,13,-5.67
12-1-2011 2:00,-5.6,95,2.7,4.9,126,OK,0,,163.63,0,-5.6,21,5,117,13,-6.22
12-1-2011 3:00,-5.6,95,1.8,4.9,129,OK,0,,163.63,0,-5.6,22,5,144,13,-6.22
12-1-2011 4:00,-5.6,94,1.8,3.1,123,OK,0,,163.63,0,-6.1,22,3,91,13,-6.39
12-1-2011 5:00,-6.1,94,1.3,3.1,130,OK,0,,163.63,0,-6.7,22,3,140,13,-6.94
12-1-2011 6:00,-6.1,94,1.3,2.7,133,OK,0,,163.63,0,-6.7,21,3,147,13,-6.94
12-1-2011 7:00,-5.6,94,1.3,3.6,116,OK,0,,163.63,0,-6.1,22,4,96,13,-6.39
12-1-2011 8:00,-6.1,94,0.9,2.7,84,OK,6,,163.63,0,-6.7,22,3,97,13,-6.94
12-1-2011 9:00,-5,94,1.3,2.7,68,OK,35,,163.63,0,-5,22,3,63,13.2,-5.83
12-1-2011 10:00,-0.6,84,0.9,2.2,81,OK,158,,163.63,0,8.3,24,2,90,15.3,-2.94
12-1-2011 11:00,5,64,1.3,2.2,102,OK,429,,164.03,0.4,15.6,19,2,89,15.1,-1.22
12-1-2011 12:00,6.7,40,1.3,2.2,111,OK,612,,164.31,0.28,12.2,18,2,76,14.3,-6
12-1-2011 13:00,6.1,28,1.3,2.7,103,OK,625,,164.31,0,17.8,11,3,77,14.3,-11
12-1-2011 14:00,5.6,34,1.8,3.1,116,OK,573,,164.31,0,15.6,10,3,90,14.8,-9.06
12-1-2011 15:00,4.4,39,2.2,3.6,87,OK,414,,164.31,0,6.7,9,4,82,14.7,-8.28
12-1-2011 16:00,2.8,51,1.8,4,89,OK,84,,164.31,0,1.7,9,4,80,14.3,-6.33
12-1-2011 17:00,1.7,51,2.2,3.6,91,OK,16,,164.31,0,-1.1,9,4,84,14,-7.39
12-1-2011 18:00,1.1,37,2.7,4.9,91,OK,0,,164.31,0,-1.7,9,5,90,13.7,-11.94
12-1-2011 19:00,1.1,39,1.8,5.4,83,OK,0,,164.31,0,-2.2,9,5,92,13.6,-11.28
12-1-2011 20:00,0.6,36,1.8,4.5,81,OK,0,,164.31,0,-3.3,9,4,86,13.4,-12.78
12-1-2011 21:00,1.1,30,1.8,4,84,OK,0,,164.31,0,-2.8,9,4,80,13.3,-14.5
12-1-2011 22:00,1.1,27,2.2,4.9,87,OK,0,,164.31,0,-2.2,9,5,84,13.3,-15.78
12-1-2011 23:00,1.1,25,2.2,4.9,88,OK,0,,164.31,0,-2.8,9,5,90,13.2,-16.72
12-2-2011 0:00,1.1,28,3.6,6.3,93,OK,0,,164.31,0,-1.7,9,6,97,13.2,-15.33
12-2-2011 1:00,1.1,32,2.7,6.7,89,OK,0,,164.31,0,-2.2,9,7,89,13.2,-13.72
12-2-2011 2:00,0.6,28,2.7,6.3,90,OK,0,,164.31,0,-2.2,9,6,92,13.1,-15.83
12-2-2011 3:00,0.6,29,3.1,6.7,106,OK,0,,164.31,0,-2.8,9,7,88,13.1,-15.39
12-2-2011 4:00,0,43,3.1,6.3,109,OK,0,,164.31,0,-2.2,9,6,102,13.1,-11.06
