DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,PRECIPcum,PRECIP,PEAK m/s,PDIR,VOLT volt,DWP
1-12-2010 4:00,-11.7,90,1.3,3.6,323,OK,0,134.32,0,4,289,12.8,-12.94
1-12-2010 5:00,-11.7,89,1.3,3.1,332,OK,0,134.32,0,3,314,12.8,-13.11
1-12-2010 6:00,-11.7,89,1.8,3.1,330,OK,0,134.32,0,3,352,12.8,-13.11
1-12-2010 7:00,-12.2,89,1.3,3.1,331,OK,0,134.32,0,3,272,12.7,-13.67
1-12-2010 8:00,-12.2,89,0.9,2.2,334,OK,0,134.32,0,2,340,12.7,-13.67
1-12-2010 9:00,-11.7,88,1.3,2.7,335,OK,1,134.32,0,3,340,12.7,-13.22
1-12-2010 10:00,-11.1,88,1.3,3.1,330,OK,7,134.32,0,3,308,12.8,-12.72
1-12-2010 11:00,-8.3,88,0.9,2.2,330,OK,14,134.32,0,2,333,12.9,-9.94
1-12-2010 12:00,-9.4,83,1.3,2.7,349,OK,19,134.32,0,3,16,13.1,-11.78
1-12-2010 13:00,-8.3,80,1.3,2.7,343,OK,23,134.32,0,3,0,13.4,-11.17
1-12-2010 14:00,-8.3,77,0.9,2.2,330,OK,17,134.32,0,2,302,13.3,-11.61
1-12-2010 15:00,-9.4,81,0.9,2.2,333,OK,11,134.32,0,2,5,13.2,-12.11
1-12-2010 16:00,-10,84,0.9,2.7,335,OK,8,134.32,0,3,294,13.1,-12.17
1-12-2010 17:00,-11.1,89,1.3,2.7,325,OK,3,134.32,0,3,323,12.9,-12.56
1-12-2010 18:00,-11.1,91,0.9,2.7,328,OK,0,134.32,0,3,311,12.9,-12.28
1-12-2010 19:00,-11.1,91,1.3,2.7,329,OK,0,134.32,0,3,333,12.8,-12.28
1-12-2010 20:00,-11.1,91,1.3,3.1,321,OK,0,134.32,0,3,316,12.8,-12.28
1-12-2010 21:00,-10.6,91,0.9,2.7,314,OK,0,134.32,0,3,266,12.7,-11.72
1-12-2010 22:00,-10.6,91,1.3,3.1,320,OK,0,134.32,0,3,290,12.7,-11.72
1-12-2010 23:00,-10.6,91,0.9,2.7,328,OK,0,134.32,0,3,357,12.7,-11.72
1-13-2010 0:00,-10.6,91,1.3,3.1,327,OK,0,134.32,0,3,282,12.7,-11.72
1-13-2010 1:00,-10.6,91,0.9,2.2,321,OK,0,134.32,0,2,306,12.7,-11.72
1-13-2010 2:00,-10.6,91,0.9,2.2,321,OK,0,134.32,0,2,300,12.6,-11.72
1-13-2010 3:00,-11.1,91,1.3,2.2,314,OK,0,134.32,0,2,287,12.7,-12.28
1-13-2010 4:00,-11.1,90,0.9,2.2,317,OK,0,134.32,0,2,326,12.6,-12.44
1-13-2010 5:00,-11.1,90,0.9,2.2,316,OK,0,134.32,0,2,343,12.6,-12.44
1-13-2010 6:00,-11.1,90,0.9,2.2,321,OK,0,134.32,0,2,319,12.6,-12.44
1-13-2010 7:00,-11.1,90,0.9,1.8,328,OK,0,134.32,0,2,318,12.6,-12.44
1-13-2010 8:00,-11.1,90,0.9,2.2,328,OK,0,134.32,0,2,277,12.6,-12.44
1-13-2010 9:00,-11.1,90,1.3,2.2,320,OK,3,134.32,0,2,310,12.6,-12.44
1-13-2010 10:00,-10,90,0.9,2.2,327,OK,6,134.32,0,2,295,12.6,-11.33
1-13-2010 11:00,-8.9,89,0.9,1.8,327,OK,9,134.32,0,2,277,12.7,-10.39
1-13-2010 12:00,-7.8,89,0.9,1.8,322,OK,15,134.32,0,2,23,12.7,-9.28
1-13-2010 13:00,-5.6,88,0.9,1.8,319,OK,23,134.32,0,2,281,13,-7.22
1-13-2010 14:00,-5,85,0.9,1.8,316,OK,23,134.32,0,2,328,13.1,-7.11
1-13-2010 15:00,-4.4,82,0.9,1.8,304,OK,19,134.32,0,2,307,13.2,-7.06
1-13-2010 16:00,-6.1,87,0.9,2.7,308,OK,12,134.32,0,3,297,13.1,-7.89
1-13-2010 17:00,-6.7,90,1.3,2.7,299,OK,3,134.32,0,3,277,12.9,-8.06
1-13-2010 18:00,-7.2,89,1.3,2.7,281,OK,0,134.32,0,3,275,12.8,-8.72
1-13-2010 19:00,-6.7,89,1.8,2.7,287,OK,0,134.32,0,3,253,12.7,-8.17
1-13-2010 20:00,-6.7,87,2.2,4,283,OK,0,134.32,0,4,283,12.7,-8.44
1-13-2010 21:00,-6.7,87,2.7,4.9,293,OK,0,134.32,0,5,287,12.6,-8.44
1-13-2010 22:00,-6.7,87,3.1,5.4,294,OK,0,134.32,0,5,282,12.6,-8.44
1-13-2010 23:00,-6.7,86,3.6,6.3,296,OK,0,134.32,0,6,282,12.6,-8.61
1-14-2010 0:00,-6.7,84,3.6,5.8,299,OK,0,134.32,0,6,298,12.6,-8.89
1-14-2010 1:00,-6.1,78,3.6,6.7,305,OK,0,134.32,0,7,300,12.6,-9.33
1-14-2010 2:00,-5.6,75,4,6.3,308,OK,0,134.32,0,6,298,12.6,-9.28
1-14-2010 3:00,-5,67,4,7.2,311,OK,0,134.32,0,7,301,12.6,-10.17
1-14-2010 4:00,-6.1,78,4.5,7.6,307,OK,0,134.32,0,8,309,12.6,-9.33
1-14-2010 5:00,-6.1,81,4,6.7,295,OK,0,134.32,0,7,293,12.6,-8.83
1-14-2010 6:00,-6.7,80,3.1,6.7,276,OK,0,134.32,0,7,270,12.6,-9.56
1-14-2010 7:00,-6.1,78,3.6,6.3,264,OK,0,134.32,0,6,261,12.6,-9.33
1-14-2010 8:00,-5,63,3.6,7.2,259,OK,0,134.32,0,7,269,12.6,-10.94
1-14-2010 9:00,-3.3,57,3.1,6.3,254,OK,6,134.32,0,6,268,12.9,-10.61
1-14-2010 10:00,0.6,40,2.7,5.4,219,OK,19,134.32,0,5,257,14.7,-11.5
1-14-2010 11:00,2.8,37,2.7,5.8,264,OK,42,134.39,0.07,6,271,14.7,-10.44
1-14-2010 12:00,3.9,33,2.2,5.4,251,OK,74,134.47,0.08,5,265,14.3,-10.89
1-14-2010 13:00,5.6,34,1.8,4.5,238,OK,228,134.57,0.1,4,256,14.2,-9.06
1-14-2010 14:00,5,39,2.2,4.5,251,OK,356,134.9,0.33,4,246,14.2,-7.78
1-14-2010 15:00,5.6,34,2.7,4.9,273,OK,246,135.05,0.15,5,271,14.3,-9.06
1-14-2010 16:00,3.3,45,2.2,5.8,277,OK,138,135.13,0.08,6,275,13.8,-7.44
1-14-2010 17:00,1.7,45,2.7,4.5,265,OK,27,135.15,0.02,4,268,13.4,-9
1-14-2010 18:00,0,44,3.1,5.4,273,OK,2,135.15,0,5,252,13.2,-10.78
1-14-2010 19:00,0.6,40,3.1,5.8,256,OK,0,135.15,0,6,246,13,-11.5
1-14-2010 20:00,0,40,3.1,6.7,284,OK,0,135.15,0,7,263,13,-12
1-14-2010 21:00,-0.6,44,2.7,6.7,250,OK,0,135.15,0,7,249,12.9,-11.28
1-14-2010 22:00,-0.6,39,3.1,6.3,287,OK,0,135.15,0,6,269,12.9,-12.78
1-14-2010 23:00,-0.6,39,3.1,8,287,OK,0,135.15,0,8,293,12.9,-12.78
1-15-2010 0:00,-0.6,41,3.1,6.3,284,OK,0,135.15,0,6,270,12.9,-12.17
1-15-2010 1:00,-1.1,41,2.7,6.7,294,OK,0,135.15,0,7,259,12.9,-12.67
1-15-2010 2:00,-0.6,54,3.1,6.7,296,OK,0,135.15,0,7,275,12.9,-8.72
1-15-2010 3:00,-0.6,45,3.1,7.2,300,OK,0,135.15,0,7,297,12.9,-11
1-15-2010 4:00,-1.1,51,3.6,7.2,289,OK,0,135.15,0,7,308,12.9,-9.94
1-15-2010 5:00,-0.6,59,3.6,8,292,OK,0,135.15,0,8,290,12.9,-7.56
1-15-2010 6:00,-0.6,59,3.1,6.7,294,OK,0,135.15,0,7,258,12.8,-7.56
1-15-2010 7:00,-1.1,61,3.1,8,292,OK,0,135.15,0,8,278,12.8,-7.67
1-15-2010 8:00,-1.1,62,3.6,6.7,295,OK,1,135.15,0,7,277,12.8,-7.44
1-15-2010 9:00,-1.1,64,3.6,7.2,301,OK,5,135.18,0.03,7,293,12.8,-7.06
1-15-2010 10:00,-1.1,78,3.1,7.2,299,OK,34,135.18,0,7,283,13,-4.44
1-15-2010 11:00,-1.1,88,3.6,6.7,286,OK,46,135.18,0,7,291,13,-2.83
1-15-2010 12:00,-0.6,96,2.7,5.4,291,OK,75,135.18,0,5,247,13.3,-1.11
1-15-2010 13:00,-0.6,98,3.1,6.3,300,OK,58,135.18,0,6,301,13.4,-0.83
1-15-2010 14:00,-0.6,99,3.1,6.7,281,OK,52,135.18,0,7,277,13.3,-0.67
1-15-2010 15:00,0,100,2.2,6.3,284,OK,39,135.18,0,6,255,13.3,0
1-15-2010 16:00,0,100,2.7,4.5,295,OK,22,135.18,0,4,286,13.1,0
1-15-2010 17:00,-0.6,100,2.2,4.9,286,OK,10,135.18,0,5,307,13,-0.56
1-15-2010 18:00,0,100,2.7,4.5,312,OK,1,135.2,0.02,4,291,12.9,0
1-15-2010 19:00,0.6,100,2.7,4.9,314,OK,0,135.2,0,5,308,12.9,0.56
1-15-2010 20:00,0.6,100,2.7,6.7,311,OK,0,135.2,0,7,302,12.8,0.56
1-15-2010 21:00,0.6,100,2.2,5.4,311,OK,0,135.2,0,5,281,12.8,0.56
1-15-2010 22:00,0.6,100,2.2,6.3,299,OK,0,135.23,0.03,6,293,12.8,0.56
1-15-2010 23:00,0,100,3.1,4.9,284,OK,0,135.23,0,5,266,12.8,0
1-16-2010 0:00,0.6,100,3.1,5.8,292,OK,0,135.23,0,6,283,12.8,0.56
1-16-2010 1:00,0.6,100,2.7,5.4,298,OK,0,135.26,0.03,5,264,12.8,0.56
1-16-2010 2:00,0.6,100,2.7,5.8,297,OK,0,135.26,0,6,272,12.8,0.56
1-16-2010 3:00,0.6,100,2.7,4.9,305,OK,0,135.26,0,5,311,12.8,0.56
1-16-2010 4:00,0.6,100,2.7,5.4,291,OK,0,135.26,0,5,288,12.8,0.56
1-16-2010 5:00,1.1,98,2.7,6.3,277,OK,0,135.26,0,6,271,12.8,0.83
1-16-2010 6:00,1.7,96,2.7,6.3,303,OK,0,135.28,0.02,6,283,12.8,1.11
1-16-2010 7:00,1.1,99,2.2,6.3,313,OK,0,135.28,0,6,293,12.8,0.94
1-16-2010 8:00,1.1,100,2.2,4.9,307,OK,1,135.28,0,5,291,12.8,1.11
1-16-2010 9:00,1.1,100,1.8,4.9,301,OK,10,135.31,0.03,5,291,12.8,1.11
1-16-2010 10:00,1.7,99,2.2,5.4,299,OK,28,135.33,0.02,5,272,12.9,1.5
1-16-2010 11:00,2.2,99,2.7,4.9,304,OK,54,135.38,0.05,5,265,13,2.06
1-16-2010 12:00,3.9,92,1.8,5.4,276,OK,101,135.48,0.1,5,289,13.4,2.72
1-16-2010 13:00,4.4,89,3.6,6.7,294,OK,138,135.61,0.13,7,271,13.8,2.78
1-16-2010 14:00,4.4,89,3.6,6.3,294,OK,133,135.71,0.1,6,289,13.9,2.78
1-16-2010 15:00,5,87,2.2,5.8,292,OK,129,135.81,0.1,6,301,13.8,3
1-16-2010 16:00,4.4,89,1.8,4.9,281,OK,81,135.86,0.05,5,278,13.6,2.78
1-16-2010 17:00,3.3,96,1.3,3.1,285,OK,26,135.89,0.03,3,310,13.3,2.78
1-16-2010 18:00,2.8,100,2.2,3.6,259,OK,2,135.92,0.03,4,263,13.1,2.78
1-16-2010 19:00,2.8,96,1.8,4,255,OK,0,135.92,0,4,274,13,2.22
1-16-2010 20:00,2.8,98,1.3,2.7,229,OK,0,135.92,0,3,264,12.9,2.5
1-16-2010 21:00,3.3,94,1.3,2.7,211,OK,0,135.92,0,3,206,12.9,2.44
1-16-2010 22:00,3.9,92,1.3,2.2,220,OK,0,135.92,0,2,223,12.9,2.72
1-16-2010 23:00,5,86,2.2,3.1,193,OK,0,135.94,0.02,3,190,12.8,2.83
1-17-2010 0:00,5.6,80,2.2,3.6,182,OK,0,135.94,0,4,189,12.8,2.39
1-17-2010 1:00,5.6,78,2.7,3.6,176,OK,0,135.94,0,4,168,12.8,2
1-17-2010 2:00,5.6,75,3.1,4.5,175,OK,0,135.94,0,4,179,12.8,1.5
1-17-2010 3:00,5.6,61,3.6,5.4,170,OK,0,135.94,0,5,159,12.8,-1.39
1-17-2010 4:00,6.1,28,3.6,5.4,186,OK,0,135.94,0,5,186,12.8,-11
1-17-2010 5:00,5.6,38,3.1,7.2,181,OK,0,135.94,0,7,185,12.8,-7.61
1-17-2010 6:00,1.7,81,3.1,5.8,171,OK,0,136.09,0.15,6,150,12.8,-1.22
1-17-2010 7:00,2.2,95,4.5,6.7,160,OK,0,136.27,0.18,7,153,12.8,1.5
1-17-2010 8:00,2.8,98,4.5,7.2,151,OK,0,136.55,0.28,7,160,12.8,2.5
1-17-2010 9:00,2.2,99,4.9,6.7,143,OK,4,136.65,0.1,7,149,12.8,2.06
1-17-2010 10:00,1.7,100,3.1,8,125,OK,8,136.93,0.28,8,111,12.8,1.67
1-17-2010 11:00,0.6,100,2.2,5.4,138,OK,9,137.13,0.2,5,100,12.8,0.56
1-17-2010 12:00,1.1,99,5.4,7.2,144,OK,28,137.24,0.11,7,156,12.9,0.94
1-17-2010 13:00,1.7,96,4.9,8.5,147,OK,125,137.24,0,8,142,13.5,1.11
1-17-2010 14:00,1.1,95,4,8.9,150,OK,92,137.24,0,9,137,13.6,0.39
1-17-2010 15:00,0.6,100,2.7,6.7,141,OK,31,137.29,0.05,7,151,13.3,0.56
1-17-2010 16:00,0.6,100,2.2,4.5,134,OK,30,137.29,0,4,133,13.2,0.56
1-17-2010 17:00,-0.6,100,2.2,3.6,124,OK,11,137.29,0,4,109,13,-0.56
1-17-2010 18:00,-0.6,100,2.7,4,132,OK,0,137.29,0,4,140,12.9,-0.56
1-17-2010 19:00,-0.6,100,1.8,3.1,131,OK,0,137.29,0,3,109,12.9,-0.56
1-17-2010 20:00,0,100,0.9,1.8,166,OK,0,137.29,0,2,125,12.8,0
1-17-2010 21:00,0,100,0.9,2.2,308,OK,0,137.29,0,2,272,12.8,0
1-17-2010 22:00,0,100,1.3,3.1,326,OK,0,137.31,0.02,3,289,12.8,0
1-17-2010 23:00,-0.6,100,1.3,2.2,342,OK,0,137.31,0,2,345,12.8,-0.56
1-18-2010 0:00,-0.6,100,1.3,1.8,330,OK,0,137.31,0,2,334,12.8,-0.56
1-18-2010 1:00,-0.6,100,2.2,4,322,OK,0,137.31,0,4,309,12.7,-0.56
1-18-2010 2:00,-0.6,100,3.1,5.8,323,OK,0,137.31,0,6,290,12.7,-0.56
1-18-2010 3:00,-0.6,100,2.2,4.9,326,OK,0,137.31,0,5,325,12.7,-0.56
1-18-2010 4:00,-1.1,100,2.7,4.5,324,OK,0,137.31,0,4,336,12.7,-1.11
1-18-2010 5:00,-1.1,100,2.2,4.5,326,OK,0,137.31,0,4,338,12.7,-1.11
1-18-2010 6:00,-1.1,100,2.2,4.5,319,OK,0,137.31,0,4,309,12.7,-1.11
1-18-2010 7:00,-0.6,100,2.2,4,325,OK,0,137.31,0,4,322,12.7,-0.56
1-18-2010 8:00,-0.6,100,2.2,4,326,OK,1,137.31,0,4,294,12.7,-0.56
1-18-2010 9:00,0,100,2.7,4,321,OK,23,137.31,0,4,323,12.8,0
1-18-2010 10:00,0,100,2.2,4.5,317,OK,53,137.39,0.08,4,336,13,0
1-18-2010 11:00,0.6,100,2.2,4.9,308,OK,64,137.39,0,5,290,13.1,0.56
1-18-2010 12:00,0.6,100,2.7,5.4,308,OK,68,137.41,0.02,5,286,13.3,0.56
1-18-2010 13:00,1.1,99,1.8,4.5,309,OK,100,137.41,0,4,296,13.5,0.94
1-18-2010 14:00,1.7,97,2.7,4.5,280,OK,104,137.41,0,4,278,13.7,1.22
1-18-2010 15:00,0.6,99,3.1,5.4,306,OK,103,137.41,0,5,290,13.7,0.39
1-18-2010 16:00,0.6,98,1.8,6.3,269,OK,68,137.41,0,6,284,13.6,0.28
1-18-2010 17:00,0,99,2.2,4,268,OK,45,137.41,0,4,254,13.4,-0.11
1-18-2010 18:00,-0.6,92,2.7,5.4,284,OK,5,137.41,0,5,289,13.2,-1.67
1-18-2010 19:00,-0.6,84,3.1,5.4,290,OK,0,137.41,0,5,257,13,-2.94
1-18-2010 20:00,-0.6,75,3.6,6.7,282,OK,0,137.41,0,7,261,12.9,-4.44
1-18-2010 21:00,0,85,3.6,6.3,285,OK,0,137.41,0,6,249,12.9,-2.22
1-18-2010 22:00,0.6,94,3.1,7.2,286,OK,0,137.41,0,7,278,12.8,-0.28
1-18-2010 23:00,0.6,92,3.6,6.7,273,OK,0,137.41,0,7,263,12.8,-0.61
1-19-2010 0:00,0.6,90,3.1,8,284,OK,0,137.41,0,8,258,12.8,-0.89
1-19-2010 1:00,1.1,90,3.6,7.6,287,OK,0,137.41,0,8,259,12.8,-0.33
1-19-2010 2:00,0.6,93,3.1,8.5,290,OK,0,137.41,0,8,274,12.8,-0.44
1-19-2010 3:00,1.1,93,3.6,7.6,286,OK,0,137.41,0,8,250,12.8,0.11
1-19-2010 4:00,0.6,95,4,10.3,300,OK,0,137.41,0,10,254,12.7,-0.17
1-19-2010 5:00,0,97,3.6,8.5,300,OK,0,137.41,0,8,297,12.7,-0.44
1-19-2010 6:00,0,96,4,8.9,298,OK,0,137.41,0,9,287,12.7,-0.56
1-19-2010 7:00,-0.6,91,4,8.5,294,OK,0,137.41,0,8,302,12.7,-1.83
1-19-2010 8:00,-0.6,98,4,8.5,288,OK,2,137.41,0,8,300,12.7,-0.83
1-19-2010 9:00,0,99,4,8,290,OK,31,137.41,0,8,276,12.8,-0.11
1-19-2010 10:00,0.6,100,4,9.8,280,OK,23,137.41,0,10,273,12.8,0.56
1-19-2010 11:00,1.1,97,4.5,10.3,285,OK,29,137.41,0,10,266,12.9,0.67
1-19-2010 12:00,1.1,98,4.5,9.4,288,OK,69,137.41,0,9,252,13.1,0.83
1-19-2010 13:00,1.1,100,4.5,8.9,293,OK,42,137.41,0,9,268,13.1,1.11
1-19-2010 14:00,1.1,100,4.5,9.4,296,OK,30,137.41,0,9,312,13.1,1.11
1-19-2010 15:00,1.1,100,4,8.5,294,OK,29,137.41,0,8,266,13,1.11
1-19-2010 16:00,1.7,100,4,8.9,292,OK,21,137.41,0,9,257,12.9,1.67
1-19-2010 17:00,1.1,100,3.6,8,294,OK,7,137.41,0,8,276,12.8,1.11
1-19-2010 18:00,1.1,100,3.1,7.2,295,OK,0,137.41,0,7,266,12.8,1.11
1-19-2010 19:00,1.1,100,2.7,8.5,298,OK,0,137.41,0,8,266,12.7,1.11
1-19-2010 20:00,0.6,100,2.2,5.4,300,OK,0,137.41,0,5,327,12.7,0.56
1-19-2010 21:00,0.6,100,2.7,6.3,293,OK,0,137.41,0,6,299,12.7,0.56
1-19-2010 22:00,0,100,1.8,5.4,309,OK,0,137.41,0,5,273,12.7,0
1-19-2010 23:00,-0.6,100,1.8,3.6,303,OK,0,137.41,0,4,334,12.7,-0.56
1-20-2010 0:00,-0.6,100,2.2,4,292,OK,0,137.41,0,4,285,12.7,-0.56
1-20-2010 1:00,-0.6,100,2.2,4.5,285,OK,0,137.41,0,4,290,12.7,-0.56
1-20-2010 2:00,-0.6,100,2.2,4.9,300,OK,0,137.41,0,5,275,12.7,-0.56
1-20-2010 3:00,-1.1,100,2.2,4.9,285,OK,0,137.41,0,5,282,12.7,-1.11
1-20-2010 4:00,-1.1,100,2.2,4.9,294,OK,0,137.41,0,5,279,12.7,-1.11
1-20-2010 5:00,-1.7,100,2.2,5.4,301,OK,0,137.41,0,5,277,12.7,-1.67
1-20-2010 6:00,-2.2,100,2.2,5.4,315,OK,0,137.41,0,5,305,12.7,-2.22
1-20-2010 7:00,-2.8,100,1.8,5.4,295,OK,0,137.41,0,5,314,12.7,-2.78
1-20-2010 8:00,-3.9,98,1.8,4.5,302,OK,3,137.41,0,4,291,12.7,-4.17
1-20-2010 9:00,-3.9,97,1.3,4.5,297,OK,33,137.41,0,4,307,12.8,-4.28
1-20-2010 10:00,-2.2,93,1.8,4,264,OK,110,137.41,0,4,252,13.5,-3.22
1-20-2010 11:00,0,88,2.2,4,262,OK,243,137.41,0,4,262,14.7,-1.72
1-20-2010 12:00,1.1,82,1.3,2.7,259,OK,250,137.57,0.16,3,252,14.1,-1.61
1-20-2010 13:00,0.6,86,1.8,3.1,291,OK,200,137.62,0.05,3,285,14.1,-1.5
1-20-2010 14:00,0,87,1.8,2.7,305,OK,163,137.62,0,3,293,14,-1.89
1-20-2010 15:00,-0.6,89,1.8,4,323,OK,120,137.62,0,4,296,13.9,-2.17
1-20-2010 16:00,-1.7,92,1.3,3.6,333,OK,73,137.62,0,4,354,13.7,-2.78
1-20-2010 17:00,-2.8,95,1.3,2.7,337,OK,23,137.62,0,3,324,13.4,-3.44
1-20-2010 18:00,-3.3,97,1.3,1.8,16,OK,2,137.62,0,2,349,13.2,-3.72
1-20-2010 19:00,-3.3,96,1.3,2.2,91,OK,0,137.62,0,2,94,13,-3.89
1-20-2010 20:00,-3.9,89,1.3,2.7,113,OK,0,137.62,0,3,138,12.9,-5.44
1-20-2010 21:00,-3.9,89,1.8,2.7,114,OK,0,137.62,0,3,89,12.9,-5.44
1-20-2010 22:00,-4.4,89,1.8,3.1,131,OK,0,137.62,0,3,151,12.9,-6
1-20-2010 23:00,-4.4,89,2.2,2.7,146,OK,0,137.62,0,3,146,12.8,-6
1-21-2010 0:00,-4.4,89,2.7,3.1,145,OK,0,137.62,0,3,159,12.9,-6
1-21-2010 1:00,-5.6,91,1.8,2.7,137,OK,0,137.62,0,3,131,12.8,-6.78
1-21-2010 2:00,-5,97,2.2,2.7,136,OK,0,137.62,0,3,152,12.8,-5.39
1-21-2010 3:00,-5,96,2.2,3.1,137,OK,0,137.62,0,3,139,12.8,-5.56
1-21-2010 4:00,-5,95,3.1,4.5,154,OK,0,137.62,0,4,165,12.8,-5.67
1-21-2010 5:00,-5.6,93,3.1,5.8,144,OK,0,137.62,0,6,160,12.8,-6.5
1-21-2010 6:00,-5.6,95,4,4.9,160,OK,0,137.62,0,5,162,12.8,-6.22
1-21-2010 7:00,-6.1,97,4.5,6.3,157,OK,0,137.62,0,6,156,12.8,-6.5
1-21-2010 8:00,-5,98,3.1,4.9,150,OK,2,137.62,0,5,156,12.7,-5.28
1-21-2010 9:00,-5,93,3.6,5.4,157,OK,28,137.62,0,5,161,13,-5.94
1-21-2010 10:00,-3.9,87,5.4,6.7,165,OK,113,137.62,0,7,166,14.2,-5.72
1-21-2010 11:00,-2.2,86,3.1,6.7,165,OK,223,137.62,0,7,157,14.5,-4.22
1-21-2010 12:00,0,81,3.6,4.5,153,OK,257,137.62,0,4,147,14.3,-2.89
1-21-2010 13:00,-2.8,88,4,5.4,162,OK,93,137.62,0,5,159,13.9,-4.5
1-21-2010 14:00,-1.7,84,4.9,6.7,164,OK,108,137.62,0,7,156,14,-4
1-21-2010 15:00,-2.8,88,5.8,7.6,163,OK,83,137.62,0,8,151,13.8,-4.5
1-21-2010 16:00,-3.3,95,3.6,7.2,164,OK,17,137.62,0,7,154,13.5,-4
1-21-2010 17:00,-3.3,99,2.7,4.5,173,OK,5,137.62,0,4,179,13.2,-3.44
1-21-2010 18:00,-3.3,98,3.1,4.9,155,OK,0,137.62,0,5,166,13.1,-3.61
1-21-2010 19:00,-4.4,98,3.6,5.4,157,OK,0,137.62,0,5,160,13,-4.72
1-21-2010 20:00,-4.4,97,3.1,4.9,163,OK,0,137.62,0,5,181,12.9,-4.83
1-22-2010 12:00,0,99,1.3,2.2,155,N/A,82,137.69,0.07,2,157,13.4,-0.11
1-22-2010 13:00,1.1,97,1.3,1.8,156,OK,102,137.77,0.08,2,156,13.7,0.67
1-22-2010 14:00,1.1,98,1.3,1.8,166,OK,83,137.95,0.18,2,153,13.8,0.83
1-22-2010 15:00,1.7,97,0.9,1.8,222,OK,68,138.2,0.25,2,183,13.8,1.22
1-22-2010 16:00,1.7,97,0,0.9,326,OK,53,138.35,0.15,1,269,13.7,1.22
1-22-2010 17:00,0.6,100,0.9,1.3,194,OK,27,138.4,0.05,1,216,13.5,0.56
1-22-2010 18:00,0.6,100,0.4,1.8,40,OK,4,138.43,0.03,2,209,13.2,0.56
1-22-2010 19:00,0.6,100,0,0.9,165,OK,0,138.43,0,1,152,13,0.56
1-22-2010 20:00,0,100,0.9,1.8,260,OK,0,138.43,0,2,270,12.9,0
1-22-2010 21:00,0,100,0.9,0.9,234,OK,0,138.43,0,1,186,12.9,0
1-22-2010 22:00,0,100,1.3,1.8,184,OK,0,138.43,0,2,190,12.8,0
1-22-2010 23:00,0.6,100,0.9,2.2,211,OK,0,138.43,0,2,182,12.8,0.56
1-23-2010 0:00,0.6,100,0.9,1.3,189,OK,0,138.46,0.03,1,197,12.8,0.56
1-23-2010 1:00,0,100,0.9,1.8,175,OK,0,138.48,0.02,2,215,12.8,0
1-23-2010 2:00,0,100,1.3,2.2,183,OK,0,138.48,0,2,211,12.7,0
1-23-2010 3:00,0.6,100,1.3,1.8,188,OK,0,138.48,0,2,172,12.7,0.56
1-23-2010 4:00,0.6,100,1.3,2.2,155,OK,0,138.48,0,2,199,12.7,0.56
1-23-2010 5:00,-0.6,100,1.3,2.2,91,OK,0,138.51,0.03,2,119,12.7,-0.56
1-23-2010 6:00,-0.6,100,2.2,3.1,150,OK,0,138.51,0,3,158,12.7,-0.56
1-23-2010 7:00,-1.7,100,2.7,3.1,154,OK,0,138.51,0,3,161,12.7,-1.67
1-23-2010 8:00,-1.7,100,3.1,4.5,162,OK,2,138.51,0,4,159,12.7,-1.67
1-23-2010 9:00,-1.1,100,2.7,4,164,OK,18,138.51,0,4,158,12.8,-1.11
1-23-2010 10:00,0.6,99,3.1,3.6,161,OK,103,138.51,0,4,170,13.8,0.39
1-23-2010 11:00,0,95,4,6.3,158,OK,151,138.58,0.07,6,162,14.5,-0.72
1-23-2010 12:00,2.2,85,3.6,5.8,168,OK,228,138.63,0.05,6,162,14.4,-0.06
1-23-2010 13:00,2.8,88,4,6.7,171,OK,273,138.76,0.13,7,144,14.2,1
1-23-2010 14:00,2.2,87,4,8,165,OK,204,138.76,0,8,153,14.3,0.28
1-23-2010 15:00,1.7,90,4.9,6.7,173,OK,255,138.76,0,7,193,14.1,0.22
1-23-2010 16:00,1.1,94,4.5,7.2,174,OK,134,138.76,0,7,164,14,0.28
1-23-2010 17:00,0.6,96,4.5,6.3,174,OK,40,138.76,0,6,162,13.6,0
1-23-2010 18:00,0,91,4.5,6.3,172,OK,3,138.76,0,6,168,13.3,-1.28
1-23-2010 19:00,0,75,4.5,5.4,178,OK,0,138.76,0,5,163,13.1,-3.89
1-23-2010 20:00,0.6,75,4.9,7.2,176,OK,0,138.76,0,7,156,13,-3.33
1-23-2010 21:00,0,64,4.5,7.6,177,OK,0,138.76,0,8,182,12.9,-6
1-23-2010 22:00,-0.6,68,4.9,6.7,172,OK,0,138.76,0,7,164,12.9,-5.72
1-23-2010 23:00,-0.6,73,4.9,6.7,174,OK,0,138.76,0,7,162,12.8,-4.78
1-24-2010 0:00,-1.1,74,4.9,6.3,174,OK,0,138.76,0,6,178,12.8,-5.17
1-24-2010 1:00,-1.7,79,4.5,6.3,174,OK,0,138.76,0,6,167,12.8,-4.83
1-24-2010 2:00,-1.1,79,4,6.3,178,OK,0,138.76,0,6,164,12.7,-4.28
1-24-2010 3:00,0.6,71,4.5,6.7,184,OK,0,138.76,0,7,193,12.8,-4.11
1-24-2010 4:00,2.2,72,6.3,10.3,193,OK,0,138.76,0,10,208,12.8,-2.28
1-24-2010 5:00,2.2,83,6.3,11.2,196,OK,0,138.76,0,11,192,12.8,-0.39
